"id","title","volume","journal","year"
"60041d79ea8bd372266200b4","A long Early Pleistocene pollen record from Baza Basin (SE Spain): Major contributions to the palaeoclimate and palaeovegetation of Southern Europe","231","Quaternary Science Reviews","2020"
"600308e8ea8bd372265db669","Vegetation and fire variability in the central Cerrados (Brazil) during the Pleistocene-Holocene transition was influenced by oscillations in the SASM boundary belt","232","Quaternary Science Reviews","2020"
"60026be0ea8bd372265b4fa8","Deglacial temperature controls on no-analog community establishment in the Great Lakes Region","234","Quaternary Science Reviews","2020"
"6004222aea8bd372266213b8","Ecological responses to land use change in the face of European colonization of Haytí island","241","Quaternary Science Reviews","2020"
"61a20b1f67467f726949c2b5","Föhn, fire and grazing in Southern Tibet? A 20,000-year multi-proxy record in an alpine ecotonal ecosystem","256","Quaternary Science Reviews","2021"
"61a20fcd67467f726949d65b","Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands","258","Quaternary Science Reviews","2021"
"61a1de9467467f7269490643","Climatic and limnological changes 12,750 to 3600 years ago in the Issyk-Kul catchment, Tien Shan, based on palynology and stable isotopes","259","Quaternary Science Reviews","2021"
"63dbc45674bed2df5c866174","Postglacial vegetation and fire history with a high-resolution analysis of tephra impacts, high Cascade Range, Oregon, USA","303","Quaternary Science Reviews","2023"
"54b4326be138239d8684ff17","New organic-walled dinoflagellate cysts from recent sediments of Central Asian seas","129","Review of Palaeobotany and Palynology","2004"
"54b4326be138239d8684fe5e","A 23,000 yr pollen record from Lake Rukwa (8°S, SW Tanzania): New data on vegetation dynamics and climate in Central Eastern Africa","137","Review of Palaeobotany and Palynology","2005"
"54f4b814e13823054496a084","Annual pollen accumulation rate (PAR) at the boreal and alpine forest-line of north-western Norway, with special emphasis on Pinus sylvestris and Betula pubescens","3-4","Review of Palaeobotany and Palynology","2007"
"54f4b601e13823054496a075","A Holocene pollen record of vegetation change and human impact from Pantano de Vargas, an intra-Andean basin of Duitama, Colombia","1-2","Review of Palaeobotany and Palynology","2007"
"54f4bb73e13823054496a09d","Professor Joey Coetzee 1921–2007","147","Review of Palaeobotany and Palynology","2007"
"54b4326be138239d8684fde0","Modern pollen accumulation rates at the north-western fringe of the European boreal forest","151","Review of Palaeobotany and Palynology","2008"
"54b4326ae138239d8684fd89","The Northwest European Pollen Flora, 70 Asteraceae — Asteroideae","157","Review of Palaeobotany and Palynology","2009"
"54b4326ae138239d8684fce6","Vegetation/modern pollen rain relationship along an altitudinal transect between 1920 and 3185ma.s.l. in the Podocarpus National Park region, southeastern Ecuadorian Andes","159","Review of Palaeobotany and Palynology","2010"
"54b4326ae138239d8684fc9a","Modern non-pollen palynomorphs from East African lake sediments","164","Review of Palaeobotany and Palynology","2011"
"54b4326ae138239d8684fc96","Fir trees disappeared 500years ago in the Liupan Mountains on the southwestern Loess Plateau, China","166","Review of Palaeobotany and Palynology","2011"
"54b4326ae138239d8684fc52","Modern pollen rain and fungal spore assemblages from pasture woodlands around Lake Saint-Point (France)","","Review of Palaeobotany and Palynology","2012"
"54b4326ae138239d8684fc3d","Pollen–vegetation relationships at a tropical cloud forest's upper limit and accuracy of vegetation inference","","Review of Palaeobotany and Palynology","2012"
"54b4326ae138239d8684fbf3","Pollen-based 17-kyr forest dynamics and climate change from the Western Cordillera of Colombia; no-analogue associations and temporarily lost biomes","","Review of Palaeobotany and Palynology","2013"
"54b4326ae138239d8684fba1","Pollen percentage thresholds of Abies alba based on 13-year annual records of pollen deposition in modified Tauber traps: perspectives of application to fossil situations","","Review of Palaeobotany and Palynology","2013"
"54b4326ae138239d8684fb60","A 30,000-year pollen record from Mire Kupena, Western Rhodopes Mountains (south Bulgaria)","","Review of Palaeobotany and Palynology","2014"
"57ab7636cf58f1bb8ae4b533","Palaeoecological reconstructions of vegetation successions in two contrasting former turbaries in the Netherlands and implications for conservation","","Review of Palaeobotany and Palynology","2016"
"5a327d1ecf58f166bc9ae724","Palaeohydric balance variations in eastern Andean environments in southern Patagonia (48°–52.5° S): Major trends and forcings during the last ca. 8000calyrsBP","246","Review of Palaeobotany and Palynology","2017"
"54f4a6c2e13823054496a02e","Postglacial fire, vegetation, and climate history in the Clearwater Range, Northern Idaho, USA","60","Quaternary Research","2003"
"54f4a5f7e13823054496a028","Latest Pleistocene paleoecology of Jefferson's ground sloth (Megalonyx jeffersonii) and elk-moose (Cervalces scotti) in northern Illinois","61","Quaternary Research","2004"
"54f4a41de13823054496a01a","Fifty-thousand-year vegetation and climate history of Noel Kempff Mercado National Park, Bolivian Amazon","61","Quaternary Research","2004"
"54b43266e138239d8684f175","Late Holocene d13C and pollen records of paleosalinity from tidal marshes in the San Francisco Bay estuary, California","62","Quaternary Research","2004"
"54b43266e138239d8684f16d","Ancient pine forest on inland dunes in the Spanish northern meseta","63","Quaternary Research","2005"
"54b43266e138239d8684f13a","Late-Glacial climatic changes in Eastern France (Lake Lautrey) from pollen, lake-levels, and chironomids","64","Quaternary Research","2005"
"54b43266e138239d8684f134","Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA","64","Quaternary Research","2005"
"54b43266e138239d8684f0db","Holocene vegetation change in the northern Peten and its implications for Maya prehistory","65","Quaternary Research","2006"
"54b43266e138239d8684f0ea","Reconstruction of climate and vegetation changes of Lake Bayanchagan (Inner Mongolia): Holocene variability of the East Asian monsoon","65","Quaternary Research","2006"
"54b43266e138239d8684f0f6","Climate variability over the last 9900 cal yr BP from a swamp forest pollen record along the semiarid coast of Chile","66","Quaternary Research","2006"
"54b43266e138239d8684f09e","Environmental changes in the northern Altai during the last millennium documented in Lake Teletskoye pollen record","67","Quaternary Research","2007"
"54b43266e138239d8684f090","A late-glacial transition from Picea glauca to Picea mariana in southern New England","67","Quaternary Research","2007"
"54b43266e138239d8684f09a","Post-Glacial climatic change on Boothia Peninsula, Nunavut, Canada","68","Quaternary Research","2007"
"54b43266e138239d8684f003","A 24,700-yr paleolimnological history from the Peruvian Andes","71","Quaternary Research","2009"
"54b43265e138239d8684efa7","Major- and trace-element characterization, expanded distribution, and a new chronology for the latest Pleistocene Glacier Peak tephras in western North America","71","Quaternary Research","2009"
"54b43265e138239d8684efa5","Late Quaternary vegetation dynamics in a biodiversity hotspot, the Uluguru Mountains of Tanzania","72","Quaternary Research","2009"
"54b43265e138239d8684ef96","Synchronization of late-glacial vegetation changes at Crystal Lake, Illinois, USA with the North Atlantic Event Stratigraphy","72","Quaternary Research","2009"
"54b43266e138239d8684efdb","The magnitude of error in conventional bulk-sediment radiocarbon dates from central North America","72","Quaternary Research","2009"
"54b43265e138239d8684efa8","Post-Clovis survival of American Mastodon in the southern Great Lakes Region of North America","72","Quaternary Research","2009"
"54b43265e138239d8684efb2","A diverse Rancholabrean vertebrate microfauna from southern California includes the first fossil record of ensatina (Ensatina eschscholtzii: Plethodontidae)","72","Quaternary Research","2009"
"54b43265e138239d8684ef88","Late Quaternary vegetation, fire and climate history reconstructed from two cores at Cerro Toledo, Podocarpus National Park, southeastern Ecuadorian Andes","72","Quaternary Research","2009"
"54b43265e138239d8684ef30","A long history of cloud and forest migration from Lake Consuelo, Peru","73","Quaternary Research","2010"
"54b43265e138239d8684ef2d","The DeKalb mounds of northeastern Illinois as archives of deglacial history and postglacial environments","74","Quaternary Research","2010"
"54b43265e138239d8684ef06","The Holocene thermal maximum and late-Holocene cooling in the tundra of NE European Russia","75","Quaternary Research","2011"
"54b43265e138239d8684eef7","Vegetation history along the eastern, desert escarpment of the Sierra San Pedro Mártir, Baja California, Mexico","75","Quaternary Research","2011"
"54b43265e138239d8684ee91","Post-glacial landscape response to climate variability in the southeastern San Juan Mountains of Colorado, USA","76","Quaternary Research","2011"
"54b43265e138239d8684ee74","Environmental changes in southeastern Amazonia during the last 25,000yr revealed from a paleoecological record","77","Quaternary Research","2012"
"54b43265e138239d8684ee2e","A 14,000year vegetation history of a hypermaritime island on the outer Pacific coast of Canada based on fossil pollen, spores and conifer stomata","78","Quaternary Research","2012"
"54b43265e138239d8684ee22","Taxonomy, paleoecology and taphonomy of ground sloths (Xenarthra) from the Fairmead Landfill locality (Pleistocene: Irvingtonian) of Madera County, California","79","Quaternary Research","2013"
"5b2a17c2cf58f1ad53d9de83","Zur postglazialen Vegetationsentwicklung von Litochoro Katerinis und Pertouli Trikalon (Griechenland)","164","Flora","1975"
"54b43265e138239d8684ed84","High-elevation paleoenvironmental change during MIS 6–4 in the central Rockies of Colorado as determined from pollen analysis","82","Quaternary Research","2014"
"54f4aa42e13823054496a043","Stable isotopes in yellow-bellied marmot (Marmota flaviventris) fossils reveal environmental stability in the late Quaternary of the Colorado Rocky Mountains","","Quaternary Research","2015"
"55f58110cf58f16256a22bfe","Palynological reconstruction of environmental changes in coastal wetlands of the Florida Everglades since the mid-Holocene","83","Quaternary Research","2015"
"576589d0cf58f1ac68ac9c3f","Postglacial vegetation history of Orcas Island, northwestern Washington","85","Quaternary Research","2016"
"575db96ccf58f106ec1b36c0","Holocene environmental change in the eastern Snake River Plain of Idaho, USA, as inferred from stable isotope analyses of small mammals","85","Quaternary Research","2016"
"638baf8c74bed2df5ce99be1","Abundance and Diversity of Testate Amoebae (Rhizopoda, Testacea) in Sphagnum Peatlands in Southwestern Ontario, Canada","133","Archiv für Protistenkunde","1987"
"54ea3be4e138237cc915154a","The Anglian—Hoxnian evolution of an ice-marginal drainage system in Suffolk, England","104","Proceedings of the Geologists' Association","1993"
"54b43249e138239d86849fb7","Late Quaternary environmental changes from a pollen and diatom record in the southern tropics (Lake Tritrivakely, Madagascar)","167","Palaeogeography, Palaeoclimatology, Palaeoecology","2001"
"54b43248e138239d86849f58","Holocene environmental changes in the Central Amazon Basin inferred from Lago Calado (Brazil)","173","Palaeogeography, Palaeoclimatology, Palaeoecology","2001"
"54b43249e138239d8684a197","Holocene tree immigration and the chironomid fauna of a small Swiss subalpine lake (Hinterburgsee, 1515 m asl)","189","Palaeogeography, Palaeoclimatology, Palaeoecology","2003"
"54b43249e138239d8684a1ea","Submillennium-scale migrations of the rainforest–savanna boundary in Colombia: 14C wiggle-matching and pollen analysis of core Las Margaritas","193","Palaeogeography, Palaeoclimatology, Palaeoecology","2003"
"54b43248e138239d86849d34","A revised 30,000-year paleoclimatic and paleohydrologic history of Lake Albert, East Africa","136","Palaeogeography, Palaeoclimatology, Palaeoecology","1997"
"54b43248e138239d86849db4","Tropical vegetational change in the late Pleistocene of New Caledonia","142","Palaeogeography, Palaeoclimatology, Palaeoecology","1998"
"54b43248e138239d86849e25","Late Glacial and Holocene vegetation history and paleoclimate of the Kaibab Plateau, Arizona","153","Palaeogeography, Palaeoclimatology, Palaeoecology","1999"
"54b43248e138239d86849f24","Palaeohydrology, vegetation, and climate since the late Illinois Episode (~130 ka) in south-central Illinois","155","Palaeogeography, Palaeoclimatology, Palaeoecology","2000"
"54b43248e138239d86849f07","Palaeoecology of three interstadial events during oxygen-isotope Stages 3 and 4: a lacustrine record from Lago Grande di Monticchio, southern Italy","155","Palaeogeography, Palaeoclimatology, Palaeoecology","2000"
"54b43266e138239d8684f1b0","Paleoecology of late-glacial terrestrial deposits with in situ conifers from the submerged continental shelf of western canada","60","Quaternary Research","2003"
"54b43266e138239d8684f1c2","Late Pliocene to late Pleistocene environments preserved at the Palisades Site, central Yukon River, Alaska","60","Quaternary Research","2003"
"54b43266e138239d8684f1ae","Sedimentologic and palynologic records of the last deglaciation and Holocene from Ballston Lake, New York","60","Quaternary Research","2003"
"54b43266e138239d8684f1ae","Sedimentologic and palynologic records of the last deglaciation and Holocene from Ballston Lake, New York","60","Quaternary Research","2003"
"54b4326be138239d8684ffd8","Late Holocene history of savanna gallery forest from Carimagua area, Colombia","111","Review of Palaeobotany and Palynology","2000"
"54b4326be138239d8684ffe3","Spatial variation of modern pollen in Oregon and southern Washington, USA","112","Review of Palaeobotany and Palynology","2000"
"54b4326be138239d8684fffe","Pollen assemblages as paleoenvironmental proxies in the Florida Everglades","113","Review of Palaeobotany and Palynology","2001"
"54b4326be138239d8684fff2","Holocene vegetational and coastal environmental changes from the Lago Crispim record in northeastern Pará State, eastern Amazonia","114","Review of Palaeobotany and Palynology","2001"
"54f91b25e138239936c6c6df","The use of annual arboreal pollen deposition values for delimiting tree-lines in the landscape and exploring models of pollen dispersal","1-3","Review of Palaeobotany and Palynology","2001"
"54f91de1e138239936c6c6f3","Pollen monitoring in the central Rila Mountains, Southwestern Bulgaria: comparisons between pollen traps and surface samples for the period 1993–1999","1-3","Review of Palaeobotany and Palynology","2001"
"54b4326be138239d8684ff3d","Vegetation and climate during the Holocene in Southwest Patagonia, Argentina","122","Review of Palaeobotany and Palynology","2002"
"54b4326be138239d8684ff5a","Late-Glacial and Holocene forest dynamics at Steregoiu in the Gutaiului Mountains, Northwest Romania","124","Review of Palaeobotany and Palynology","2003"
"54b4326ce138239d868500b5","Ultrastructure of exine of gymnospermous pollen grains from Jurassic and basal Cretaceous deposits in Northwest Europe and implications for botanical relationships","99","Review of Palaeobotany and Palynology","1997"
"54b4326be138239d86850028","Fine-resolution Upper Weichselian and Holocene palynological record from Navarrés (Valencia, Spain) and a discussion about factors of Mediterranean forest succession","106","Review of Palaeobotany and Palynology","1999"
"54b4326be138239d8684ffcb","Paleoenvironmental history of the Popayán area since 27 000 yr BP at Timbio, Southern Colombia","109","Review of Palaeobotany and Palynology","2000"
"550632d7e1382326932d9058","Holocene multidecadal and multicentennial droughts affecting Northern California and Nevada","4-6","Quaternary Science Reviews","2002"
"55062333e1382326932d9000","Apparent synchroneity of submillennial scale climate events between Greenland and Santa Barbara Basin, California from 30–10ka","21","Quaternary Science Reviews","2002"
"5b76f83ecf58f109d0308b1d","Pollen- und diatomeenanalytische Untersuchungen an letztinterglazialen Kieselgurlagern der Lüneburger Heide Schwindebeck und Grevenhof im oberen Luhetal","152","Flora oder Allgemeine Botanische Zeitung","1962"
"5b76f844cf58f109d0308b2a","Untersuchungen zur spät- und postglazialen Vegetationsgeschichte im Gardaseegebiet unter besonderer Berücksichtigung der mediterranen Arten1)1)Habilitationsschrift der Mathematisch-Naturwissenschaftlichen Fakultät der Georg-August-Universität zu Göttingen. (1963)","154","Flora oder Allgemeine Botanische Zeitung","1964"
"5b735f03cf58f1b082101cc6","Pollenanalytische Untersuchungen zur Vegetationsgeschichte des Hannoverschen Wendlandes","158","Flora oder Allgemeine botanische Zeitung. Abt. B, Morphologie und Geobotanik","1969"
"5b29f485cf58f1a1ec19011a","Untersuchungen zur spät- und postglazialen Vegetationsgeschichte im nördlichen Bayern (Rhön, Grabfeld, Lange Berge)","185","Flora","1991"
"661215ac1a703effc68d97aa","First 14C datings of Late Glacial and Holocene pollen sequences from Romanian Carpathes","322","Comptes Rendus de l'Académie des Sciences - Series III - Sciences de la Vie","1999"
"54f983b4e138239936c6c81e","Holocene environmental changes in the São Francisco de Paula region, southern Brazil","14","Journal of South American Earth Sciences","2001"
"55c7a3dccf58f1a8110ba1b1","Pollen-inferred precipitation time-series from equatorial mountains, Africa, the last 40 kyr BP","26","Global and Planetary Change","2000"
"55c90b5ecf58f1a8110ba793","Environmental changes on Yugorski Peninsula, Kara Sea, Russia, during the last 12,800 radiocarbon years","31","Global and Planetary Change","2001"
"57662355cf58f1167d07fcaa","History of vegetation and habitat change in the Austral-Asian region","","Quaternary International","2004"
"57db8493cf58f1985d3892a8","Chronostratigraphy and correlation of the Pliocene and Quaternary of Colombia","","Quaternary International","1997"
"57f347eacf58f1832e2dd356","Evidence for Holocene sea level change at Verlorenvlei, Western Cape, South Africa","56","Quaternary International","1999"
"57f34566cf58f1824118e73d","Vegetation history and climate in the Savanna biome South Africa since 190,000 ka: a comparison of pollen data from the Tswaing Crater (the Pretoria Saltpan) and Wonderkrater","","Quaternary International","1999"
"57ef77a3cf58f1295122f4c7","Vegetation and fire response to late Holocene human occupation in island and mainland north west Tasmania","59","Quaternary International","1999"
"6141a36b67467f726916f0a9","","30","Journal of Paleolimnology","2003"
"56bca9a7cf58f106f6793567","Geographic and temporal variations in fire history in boreal ecosystems of Alaska","108","Journal of Geophysical Research","2003"
"568ef900cf58f11e8bd6990c","Arctic Ocean during the Last Glacial Maximum: Atlantic and polar domains of surface water mass distribution and ice cover","18","Paleoceanography","2003"
"568ebb67cf58f11663cb48b3","Nd and Pb isotope signatures of the clay-size fraction of Labrador Sea sediments during the Holocene: Implications for the inception of the modern deep circulation pattern","19","Paleoceanography","2004"
"56dff550cf58f14f46001134","Assessing source areas of pollutants from studies of fly ash, charcoal, and pollen from Svalbard snow and ice","111","Journal of Geophysical Research","2006"
"568eeef6cf58f11e8bd6985a","Dinoflagellate cysts as indicators of climatic and oceanographic changes during the past 40 kyr in the Santa Barbara Basin, southern California","21","Paleoceanography","2006"
"56f569e6cf58f1b1067ec9f5","Abrupt change in tropical African climate linked to the bipolar seesaw over the past 55,000 years","34","Geophysical Research Letters","2007"
"56a409c7cf58f1944252b112","Timing and spatial distribution of mid-Holocene drying over northern China: Response to a southeastward retreat of the East Asian Monsoon","112","Journal of Geophysical Research","2007"
"56a217bccf58f19442528bab","A novel radiocarbon dating technique applied to an ice core from the Alps indicating late Pleistocene ages","114","Journal of Geophysical Research","2009"
"568ed828cf58f11b6280c3d1","Resolving the cause of large differences between deglacial benthic foraminifera radiocarbon measurements in Santa Barbara Basin","115","Paleoceanography","2010"
"5d824e3e0b45c76cafa89454","Holocene Vegetation and Climate Dynamics in the Altai Mountains and Surrounding Areas","45","Geophysical Research Letters","2018"
"608024523f2ac7e701c5ffe8","Spatial Fingerprint of Younger Dryas Cooling and Warming in Eastern North America","","Geophysical Research Letters",NA
"607465493f2ac7e7019b373e","Using Water Table Depths Inferred From Testate Amoebae to Estimate Holocene Methane Emissions From the Hudson Bay Lowlands, Canada","126","Journal of Geophysical Research: Biogeosciences","2021"
"569578d6cf58f17e51698208","Most recent eruption of the Mono Craters, eastern central California","91","Journal of Geophysical Research","1986"
"572447b7cf58f1b8727784f6","Aapa mires as a carbon sink and source during the Holocene","89","Journal of Ecology","2001"
"5720c261cf58f1b8701c0b33","Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia","25","Journal of Biogeography","1998"
"5720d993cf58f103daa749a4","Cultural, environmental and historical controls of vegetation patterns and the modern conservation setting on the island of Martha's Vineyard, USA","29","Journal of Biogeography","2002"
"5724479bcf58f1b8727784d8","Long-term forest fire ecology and dynamics in southern Switzerland","87","Journal of Ecology","1999"
"572471c1cf58f10827d30b6d","A buried spruce forest provides evidence at the stand and landscape scale for the effects of environment on vegetation at the Pleistocene/Holocene boundary","88","Journal of Ecology","2000"
"572d79e0cf58f16b4fba082c","Phylogenetic analysis of the Rhabdocoela (Platyhelminthes) with emphasis on the Neodermata and relatives","30","Zoologica Scripta","2001"
"571b5bf3cf58f1382fed3dd1","Holocene Climate in the Western Great Lakes National Parks and Lakeshores: Implications for Future Climate Change","14","Conservation Biology","2000"
"58d27e3acf58f121bb4ffc2a","12. Western Rhodopes Mountains (Bulgaria): peat bog Beliya Kanton","50","Grana","2011"
"58d27deacf58f121bb4ffb44","1. Fláje–Kiefern (Krušné Hory Mountains): Late Glacial and Holocene vegetation development","46","Grana","2007"
"58d27b93cf58f121bb4ff40d","7. Mire Straldza (Southeastern Bulgaria): Late Holocene vegetation history","48","Grana","2009"
"5c4985d61faed6554893afd2","A NEW DIATOM FROM DUTCH MOORLAND POOLS: NAVICULA HEIMANSII (BACILLARIOPHYCEAE)","31","Acta Botanica Neerlandica","1982"
"58d27adccf58f121bb4ff1e8","Estimation of pollen deposition time-span in moss polsters with the aid of annual pollen accumulation values from pollen traps","53","Grana","2014"
"58b260dacf58f1086d61c383","Cenozoic distribution of Ephedripites Bolkhovitina (1953) ex Potonié (1958) emend. Krutzsch (1961) in Brazil","55","Grana","2016"
"58b26f09cf58f10dc84410e6","30. Peat bog Kumata-1, Vitosha Mountain (Bulgaria)","55","Grana","2016"
"5fb299ccd76fca4a3fb6068a","Böhringer See, western Lake Constance (Germany): an 8500 year record of vegetation change","","Grana",NA
"5fdaed0178f934caa3c5d681","51. Zeller See","","Grana",NA
"5965274ccf58f1a71c81b10c","Recent species of the Family Candonidae (Ostracoda, Crustacea) from the ancient Lake Biwa, Central Japan","42","Journal of Natural History","2008"
"5964f631cf58f197ad0d021e","Neosclerocalyptus spp. (Cingulata: Glyptodontidae: Hoplophorini): cranial morphology and palaeoenvironments along the changing Quaternary","45","Journal of Natural History","2011"
"570e0fb7cf58f12df8d4678b","Recent landscape history from a Co. Down lake deposit","115","New Phytologist","1990"
"59685e2acf58f16b04a3c426","Further new pollen species from New Zealand tertiary and uppermost cretaceous deposits","6","New Zealand Journal of Botany","1968"
"59687363cf58f1733f883510","Fossil pollen of acacia type from New Zealand","10","New Zealand Journal of Botany","1972"
"59689d59cf58f183d5cc320a","Taxonomic revision of some Tertiary tricolporate and tricolpate pollen grains from New Zealand","20","New Zealand Journal of Botany","1982"
"59681eeecf58f152503f4404","Late Quaternary pollen records from the Lower Cobb Valley and adjacent areas, North-West Nelson, New Zealand","41","New Zealand Journal of Botany","2003"
"5d120d360b45c76caf900ff8","The Wold Bison Jump (48JO966) and its relation to the ancestral Crow on the Northwest Plains","64","Plains Anthropologist","2019"
"5adf7219cf58f12e3a8c82ca","Ground sloths and humans in southern Fuego-Patagonia: taphonomy and archaeology","44","World Archaeology","2012"
"570e37dbcf58f13bb84a6371","The history and vegetation dynamics of a yew wood (Taxus baccata L.) in S.W. Ireland","115","New Phytologist","1990"
"5a9676e2cf58f17264fae864","New evidence for Late Pleistocene human exploitation of Jefferson's Ground Sloth ( Megalonyx jeffersonii ) from northern Ohio, USA","44","World Archaeology","2012"
"5a967e24cf58f174f6107661","Gazelle behaviour and human presence at early Neolithic Göbekli Tepe, south-east Anatolia","45","World Archaeology","2013"
"5d8f52d69b61cfaf2eb10d2f","The origins of nomadic pastoralism in the eastern Jordanian steppe: a combined stable isotope and chipped stone assessment","","Levant",NA
"58ceb252cf58f169c91b6799","Revision of the New Zealand species of Mecyclothorax Sharp (Coleoptera: Carabidae: Psydrinae, Mecyclothoracini) and the consequent removal of several species to Meonochilus gen. n. (Psydrinae, Meonini)","32","New Zealand Entomologist","2009"
"58ce79d9cf58f155046d21cd","Palynology of the Silverado formation (late Paleocene), riverside and orange counties, California","8","Palynology","1984"
"58ce79eacf58f155046d221c","Late oligocene?–Miocene pollen of the families Compositae, Malvaceae and Polygonaceae from the Chenque formation, Golfo San Jorge Basin, southeastern Argentina","17","Palynology","1993"
"58ce56c1cf58f14ab1f8f4e2","Climate and vegetation patterns in surface samples from arid western U.S.A.: Application to Holocene climatic reconstructions","19","Palynology","1995"
"58ce56c6cf58f14ab1f8f4f5","Middle cretaceous microflora from the huincul formation (""dinosaurian beds"") in the neuquén basin, Patagonia, Argentina","25","Palynology","2001"
"58ce72dacf58f152ea44551b","The palynology of the Cerrejón formation (Upper Paleocene) of northern Colombia","31","Palynology","2007"
"58ce64c0cf58f14ecc98b9b7","Palynology and paleoecology of the Middle Miocene Alum Bluff flora, Liberty County, Florida, USA","34","Palynology","2010"
"5b6dbdc3cf58f1b61d44c892","The modern pollen–vegetation relationships of a tropical forest–savannah mosaic landscape, Ghana, West Africa","42","Palynology","2018"
"5c38cbfb1faed655488c5e5d","Quantitative biostratigraphical ranges of some late Cenozoic species of the dinoflagellate genus Spiniferites and taxonomic considerations","42","Palynology","2018"
"58cc1627cf58f14b2feccbfe","THE TRANSFERENCE OF AURICULA CHOLNOKYI GIFFEN AND A. QUINQUELOBATA VOIGT TO PROTOKEELIA","10","Diatom Research","1995"
"58cc1d3bcf58f14dbdf90783","FOSSULA ARCTICA GEN. NOV., SPEC. NOV., A MARINE ARCTIC ARAPHID DIATOM","11","Diatom Research","1996"
"58cc1633cf58f14b2feccc1a","MORPHOLOGY AND DISTRIBUTION OF NAVICULADICTA WITKOWSKII LANGE-BERTALOT & METZELTIN AND ITS TRANSFER TO THE GENUS CHAMAEPINNULARIA LANGE-BERTALOT & KRAMMER","25","Diatom Research","2010"
"589a43a5cf58f1ab398ea314","Freshwater Mastogloia (Bacillariophyceae) taxa from Macedonia, with a description of the epizoic M. sterijovskii sp. nov.","31","Diatom Research","2016"
"59447828cf58f12124c66fd2","Repomys (Mammalia: Rodentia gen. nov.) from the late Neogene of California and Nevada","1","Journal of Vertebrate Paleontology","2010"
"5944783bcf58f12124c67017","Soricids (Mammalia, Insectivora) from the Blufftop Local Fauna, Blancan Ringold Formation of Central Washington, and the correlation of Ringold Formation faunas","5","Journal of Vertebrate Paleontology","2010"
"58cbacc8cf58f125842f801b","Sigmodont rodents (Mammalia; Muroidea; Sigmodontinae) from the Pliocene (early Blancan) Verde Formation, Arizona","7","Journal of Vertebrate Paleontology","1987"
"58cb5138cf58f1029db04fd2","A New Species of Capromeryx (Mammalia: Artiodactyla) From the Taunton Local Fauna of Washington, and the Correlation with Other Blancan Faunas of Washington and Idaho","15","Journal of Vertebrate Paleontology","1995"
"58cf14a6cf58f192745891a9","Setting Restoration Goals for an Acid and Metal-Contaminated Lake: A Paleolimnological Study of Daisy Lake (Sudbury, Canada)","12","Lake and Reservoir Management","1996"
"58c06a19cf58f14b91869743","Mylodon darwini Owen (Xenarthra, Mylodontinae) from the Late Pleistocene of Mesopotamia, Argentina, with remarks on individual variability, paleobiology, paleobiogeography, and paleoenvironment","30","Journal of Vertebrate Paleontology","2010"
"58cb9eaacf58f120498c56d0","The first cranial remains of the Pleistocene proterotheriid Neolicaphrium Frenguelli, 1921 (Mammalia, Litopterna): a comparative approach","31","Journal of Vertebrate Paleontology","2011"
"58cbaccdcf58f125842f802d","The first occurrence of a toxodont (Mammalia, Notoungulata) in the United States","33","Journal of Vertebrate Paleontology","2013"
"58a5a973cf58f1bab67f50ca","A review of the dodo and its ecosystem: insights from a vertebrate concentration Lagerstätte in Mauritius","35","Journal of Vertebrate Paleontology","2015"
"58d28207cf58f121bb500a63","Miocene algae and spores from Tierra del Fuego, Argentina","28","Alcheringa: An Australasian Journal of Palaeontology","2004"
"5d9579b8998e17af82513b14","Revised age for Mojokerto 1, an early Homo erectus cranium from East Java, Indonesia","57","Australian Archaeology","2003"
"58cf149acf58f19274589163","Effects of Small Ponds on Stream Water Chemistry","22","Lake and Reservoir Management","2006"
"590037a1cf58f12ec2d28d36","The late Holocene vegetation history of lowland fynbos, Verlorenvlei, southwestern Cape Province, South Africa","9","Historical Biology","1994"
"590037a3cf58f12ec2d28d3c","Palynology of late Pleistocene hyrax middens, southwestern Cape Province, South Africa: A preliminary report","9","Historical Biology","1994"
"5905d20acf58f1b8dd68880e","Establishing realistic management objectives for urban lakes using paleolimnological techniques: an example from Halifax Region (Nova Scotia, Canada)","31","Lake and Reservoir Management","2015"
"5b1f304ccf58f172fffe19f3","Phylogeny and divergence times of the Coluteoid clade with special reference to Colutea (Fabaceae) inferred from nrDNA ITS and two cpDNAs, mat K and rpl 32- trn L (UAG) sequences data","151","Plant Biosystems - An International Journal Dealing with all Aspects of Plant Biology","2017"
"583d3dbccf58f1a2bbf26771","Early human impact (5000-3000 BC) affects mountain forest dynamics in the Alps","103","Journal of Ecology","2015"
"5a49dcf4cf58f1287b1ec797","Long-term population dynamics: Theory and reality in a peatland ecosystem","","Journal of Ecology","2017"
"5e19962b998e17af825a6f55","Ice cave reveals environmental forcing of long-term Pyrenean tree line dynamics","","Journal of Ecology",NA
"5dd8fc9a998e17af82562196","Climate-fire-vegetation interactions and the rise of novel landscape patterns in subalpine ecosystems, Colorado","","Journal of Ecology",NA
"585b31f2cf58f1a722da6ea9","Pairing Modern and Paleolimnological Approaches to Evaluate the Nutrient Status of Lakes in Upper Midwest National Parks","","JAWRA Journal of the American Water Resources Association","2016"
