"gddid","title","pubname","authors","hits","URL","publisher","doi","coverDate","highlight","publicationid"
"5833385fcf58f177a7b77cc4","Environmental change controls postglacial forest dynamics through interspecific differences in life-history traits","Ecology","Lacourse, Terri","2","http://doi.wiley.com/10.1890/08-1136.1","Wiley","10.1890/08-1136.1","2009 08","temperatures and ample precipitation, combined perhaps with minimal <U+FB01>re disturbance (Gavin et al. 2003), permitted","9823"
"5a2a9b01cf58f1766a89f237","A 50,000 year insect record from Rancho La Brea, Southern California: Insights into past climate and fossil deposition","Quaternary Science Reviews","Holden, Anna R.; Southon, John R.; Will, Kipling; Kirby, Matthew E.; Aalbu, Rolf L.; Markey, Molly J.","3","https://www.sciencedirect.com/science/article/pii/S0277379117301671","Elsevier","10.1016/j.quascirev.2017.05.001","15 July 2017","now able to cover all of radiocarbon time - the past 50,000 years - at a suf<U+FB01>ciently high density to permit","20177"
"5a2a9b01cf58f1766a89f237","A 50,000 year insect record from Rancho La Brea, Southern California: Insights into past climate and fossil deposition","Quaternary Science Reviews","Holden, Anna R.; Southon, John R.; Will, Kipling; Kirby, Matthew E.; Aalbu, Rolf L.; Markey, Molly J.","3","https://www.sciencedirect.com/science/article/pii/S0277379117301671","Elsevier","10.1016/j.quascirev.2017.05.001","15 July 2017","required for asphalt removal and subsequent 14C dating; 4) have been collected in quantities suf<U+FB01>cient to permit","20177"
"5a2a9b01cf58f1766a89f237","A 50,000 year insect record from Rancho La Brea, Southern California: Insights into past climate and fossil deposition","Quaternary Science Reviews","Holden, Anna R.; Southon, John R.; Will, Kipling; Kirby, Matthew E.; Aalbu, Rolf L.; Markey, Molly J.","3","https://www.sciencedirect.com/science/article/pii/S0277379117301671","Elsevier","10.1016/j.quascirev.2017.05.001","15 July 2017","Stable isotopes (d13C and d15N) were also measured where sample sizes permitted. 14C results are presented","20177"
"55051cdee1382326932d8bb3","An 85-ka record of climate change in lowland Central America","Quaternary Science Reviews","Hodell, David A.; Anselmetti, Flavio S.; Ariztegui, Daniel; Brenner, Mark; Curtis, Jason H.; Gilli, Adrian; Grzesik, Dustin A.; Guilderson, Thomas J.; Müller, Andreas D.; Bush, Mark B.; Correa-Metrio, Alexander; Escobar, Jaime; Kutterolf, Steffen","1","http://www.sciencedirect.com/science/article/pii/S0277379108000577","Elsevier","10.1016/j.quascirev.2008.02.008","June 2008","Supplementary Data Tables 1 and 2), a software program developed by the Ocean Drilling Program that permits","9862"
"5504d894e1382326932d89ba","Watershed-scale reconstruction of middle and late Holocene paleoenvironmental changes on Melville Peninsula, Nunavut, Canada","Quaternary Science Reviews","Adams, Jennifer K.; Finkelstein, Sarah A.","1","http://www.sciencedirect.com/science/article/pii/S0277379110001903","Elsevier","10.1016/j.quascirev.2010.05.033","August 2010","2000 years on Melville Peninsula Higher resolution data from Lakes SP02 and SP04 for the late Holocene permit","9881"
"5a399a59cf58f112f8ac4a9c","Notes on Chronological Problems on the Northwestern Plains and Adjacent Country","Plains Anthropologist","Wright, Gary A.","1","https://www.tandfonline.com/doi/full/10.1080/2052546.1982.11909105","Taylor and Francis","10.1080/2052546.1982.11909105","2017 11","The calibration of dates has permitted the solving of several perplexing C-14 results which did not fit","20181"
"571e3c77cf58f16d50cfd572","Long-term drivers of change in Polylepis woodland distribution in the central Andes","Journal of Vegetation Science","Gosling, William D.; Hanselman, Jennifer A.; Knox, Christopher; Valencia, Bryan G.; Bush, Mark B.","2","http://doi.wiley.com/10.1111/j.1654-1103.2009.01102.x","Wiley","10.1111/j.1654-1103.2009.01102.x","December 2009","Moisture from clouds permits Polylepis to survive in areas of otherwise low moisture availability.","9963"
"571e3c77cf58f16d50cfd572","Long-term drivers of change in Polylepis woodland distribution in the central Andes","Journal of Vegetation Science","Gosling, William D.; Hanselman, Jennifer A.; Knox, Christopher; Valencia, Bryan G.; Bush, Mark B.","2","http://doi.wiley.com/10.1111/j.1654-1103.2009.01102.x","Wiley","10.1111/j.1654-1103.2009.01102.x","December 2009","variability in the distribution of Polylepis through time, i.e. forming only in patches where microclimate permits","9963"
"5a2a9404cf58f173d436e5cc","Vegetation history since the last glacial maximum in the Ozark highlands (USA): A new record from Cupola Pond, Missouri","Quaternary Science Reviews","Jones, Rachel A.; Williams, John W.; Jackson, Stephen T.","2","https://www.sciencedirect.com/science/article/pii/S0277379116304309","Elsevier","10.1016/j.quascirev.2017.06.024","15 August 2017","Improved age estimates, together with high temporal pollen-sampling density, permit chronological correlation","9998"
"5a2a9404cf58f173d436e5cc","Vegetation history since the last glacial maximum in the Ozark highlands (USA): A new record from Cupola Pond, Missouri","Quaternary Science Reviews","Jones, Rachel A.; Williams, John W.; Jackson, Stephen T.","2","https://www.sciencedirect.com/science/article/pii/S0277379116304309","Elsevier","10.1016/j.quascirev.2017.06.024","15 August 2017","Subgenus Pinus) were too badly degraded to permit species identi<U+FB01>cation from cross-sectional anatomy.","9998"
"576e5c57642f883f1882b974","PLOS ONE: Amphitremida (Poche, 1913) Is a New Major, Ubiquitous Labyrinthulomycete Clade","PLOS ONE","Fatma Gomaa ;  Edward A. D. Mitchell ;  Enrique Lara","2","http://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0053046","Public Library of Science","10.1371/journal.pone.0053046","Jan 14, 2013","open-access article distributed under the terms of the Creative Commons Attribution License, which permits","9984"
"576e5c57642f883f1882b974","PLOS ONE: Amphitremida (Poche, 1913) Is a New Major, Ubiquitous Labyrinthulomycete Clade","PLOS ONE","Fatma Gomaa ;  Edward A. D. Mitchell ;  Enrique Lara","2","http://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0053046","Public Library of Science","10.1371/journal.pone.0053046","Jan 14, 2013","The Duffey Lake Sphagnum sample was not collected within the Provincial Park and therefore, no permits","9984"
"57133fcdcf58f189cade78f2","CHRONOLOGY AND SPATIAL DISTRIBUTION OF LARGE MAMMAL BONES IN PIT 91, RANCHO LA BREA","PALAIOS","FRISCIA, A. R.; VAN VALKENBURGH, B.; SPENCER, L.; HARRIS, J.","1","http://dx.doi.org/10.2110/palo.2005.p05-143r","SEPM","10.2110/palo.2005.p05-143r","January 2008","the top of the pit; the decision to use English system measurements rather than metric measurements permitted","20191"
"57c5ab2ecf58f12e0b281a0b","Multi-proxy records of Holocene palaeoenvironmental changes in the Varna Lake area, western Black Sea coast","Quaternary International","Filipova-Marinova, Mariana; Pavlov, Danail; Giosan, Liviu","1","http://www.sciencedirect.com/science/article/pii/S1040618215004954","Elsevier","10.1016/j.quaint.2015.05.009","Available online 29 May 2015","core is close to several submerged praehistorical sites and the Varna Chalcolithic Necropolis, and permits","10443"
"58334753cf58f177a7b7985b","A high-resolution record of Late-Glacial and Early-Holocene climatic and environmental change in the Czech Republic","Quaternary International","Pokorný, Petr","5","http://www.sciencedirect.com/science/article/pii/S1040618201001057","Elsevier","10.1016/S1040-6182(01)00105-7","May 2002","High sediment-accumulation rates permit the detection of brief Late-Glacial climatic oscillations, so","10506"
"58334753cf58f177a7b7985b","A high-resolution record of Late-Glacial and Early-Holocene climatic and environmental change in the Czech Republic","Quaternary International","Pokorný, Petr","5","http://www.sciencedirect.com/science/article/pii/S1040618201001057","Elsevier","10.1016/S1040-6182(01)00105-7","May 2002","during the last glacial–interglacial transition usually affected only local populations and did not permit","10506"
"58334753cf58f177a7b7985b","A high-resolution record of Late-Glacial and Early-Holocene climatic and environmental change in the Czech Republic","Quaternary International","Pokorný, Petr","5","http://www.sciencedirect.com/science/article/pii/S1040618201001057","Elsevier","10.1016/S1040-6182(01)00105-7","May 2002","This type of device permits complete   P. Pokorny!","10506"
"58334753cf58f177a7b7985b","A high-resolution record of Late-Glacial and Early-Holocene climatic and environmental change in the Czech Republic","Quaternary International","Pokorný, Petr","5","http://www.sciencedirect.com/science/article/pii/S1040618201001057","Elsevier","10.1016/S1040-6182(01)00105-7","May 2002","natans are dated to about 9800 BP (calculated by linear extrapolation from the two adjacent dates), permitting","10506"
"58334753cf58f177a7b7985b","A high-resolution record of Late-Glacial and Early-Holocene climatic and environmental change in the Czech Republic","Quaternary International","Pokorný, Petr","5","http://www.sciencedirect.com/science/article/pii/S1040618201001057","Elsevier","10.1016/S1040-6182(01)00105-7","May 2002","Conclusions The results of this study permit the following conclusions: 1.","10506"
"5773da45cf58f1554ce71018","Evidence for variability among squash seeds from the Hoxie site (11CK4), Illinois","Journal of Archaeological Science","Simon, Mary L.","3","http://www.sciencedirect.com/science/article/pii/S0305440310004413","Elsevier","10.1016/j.jas.2010.12.006","September 2011","Only occasionally are remains suf<U+FB01>ciently well-preserved and entire enough to permit more speci<U+FB01>c taxonomic","20212"
"5773da45cf58f1554ce71018","Evidence for variability among squash seeds from the Hoxie site (11CK4), Illinois","Journal of Archaeological Science","Simon, Mary L.","3","http://www.sciencedirect.com/science/article/pii/S0305440310004413","Elsevier","10.1016/j.jas.2010.12.006","September 2011","well-preserved seeds, morphological differences, such as margin coloration, width, and seed coat texture, should permit","20212"
"5773da45cf58f1554ce71018","Evidence for variability among squash seeds from the Hoxie site (11CK4), Illinois","Journal of Archaeological Science","Simon, Mary L.","3","http://www.sciencedirect.com/science/article/pii/S0305440310004413","Elsevier","10.1016/j.jas.2010.12.006","September 2011","This long, slow, northerly progression permitted temperate plants to gradually adapt to the shorter growing","20212"
"5abf6386cf58f19a104f1e50","Re-assessing the vertical distribution of testate amoeba communities in surface peats: Implications for palaeohydrological studies","European Journal of Protistology","Roe, Helen M.; Elliott, Suzanne M.; Patterson, R. Timothy","2","https://www.sciencedirect.com/science/article/pii/S0932473917300767","Elsevier","10.1016/j.ejop.2017.03.006","August 2017","Notwithstanding this, the inferred shaded conditions at this Mirabel Bog sampling station nevertheless permitted","11479"
"5abf6386cf58f19a104f1e50","Re-assessing the vertical distribution of testate amoeba communities in surface peats: Implications for palaeohydrological studies","European Journal of Protistology","Roe, Helen M.; Elliott, Suzanne M.; Patterson, R. Timothy","2","https://www.sciencedirect.com/science/article/pii/S0932473917300767","Elsevier","10.1016/j.ejop.2017.03.006","August 2017","This wide vertical range may re<U+FB02>ect the presence of vertical channels within the peat, which permitted","11479"
"5c304f6e1faed655488b7762","How old is the Tasmanian cultural landscape? A test of landscape openness using quantitative land-cover reconstructions","Journal of Biogeography","Mariani, Michela; Connor, Simon E.; Fletcher, Michael-S.; Theuerkauf, Martin; Kuneš, Petr; Jacobsen, Geraldine; Saunders, Krystyna M.; Zawadzki, Atun","1","http://doi.wiley.com/10.1111/jbi.13040","Wiley","10.1111/jbi.13040","2017 10","Comfort from the Department of Primary Industries, Parks, Water & Environment (DPIPWE) for granting the permit","12772"
"57530592cf58f103bdc6d2db","Aboriginal Occupation at High Altitude: Alpine Villages in the White Mountains of Eastern California","American Anthropologist","Bettinger, Robert L.","4","http://doi.wiley.com/10.1525/aa.1991.93.3.02a00070","Wiley","10.1525/aa.1991.93.3.02a00070","September 1991","These time markers permit designation of four successive temporal segments or phases of White Mountain","20226"
"57530592cf58f103bdc6d2db","Aboriginal Occupation at High Altitude: Alpine Villages in the White Mountains of Eastern California","American Anthropologist","Bettinger, Robert L.","4","http://doi.wiley.com/10.1525/aa.1991.93.3.02a00070","Wiley","10.1525/aa.1991.93.3.02a00070","September 1991","precipitation between A.D. 800 and the present (LaMarche 1974:Fig. 6), but the record is too short to permit","20226"
"57530592cf58f103bdc6d2db","Aboriginal Occupation at High Altitude: Alpine Villages in the White Mountains of Eastern California","American Anthropologist","Bettinger, Robert L.","4","http://doi.wiley.com/10.1525/aa.1991.93.3.02a00070","Wiley","10.1525/aa.1991.93.3.02a00070","September 1991","with time, if resources were critically short relative to population to begin with and the innovation permitted","20226"
"57530592cf58f103bdc6d2db","Aboriginal Occupation at High Altitude: Alpine Villages in the White Mountains of Eastern California","American Anthropologist","Bettinger, Robert L.","4","http://doi.wiley.com/10.1525/aa.1991.93.3.02a00070","Wiley","10.1525/aa.1991.93.3.02a00070","September 1991","attending the Numic spread in areas outside the Numic homeland because it is adaptive discontinuity that permits","20226"
